Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
9.309587, 18:31:48.410,0,0,0,0,0,0,0,0,0,
9.366039, 18:31:48.467,0,0,0,0,0,0,0,0,0,
9.422466, 18:31:48.523,0,0,0,0,0,0,0,0,0,
9.46142, 18:31:48.562,0,0,0,0,0,0,0,0,0,
9.498615, 18:31:48.598,0,0,0,0,0,0,0,0,0,
9.540183, 18:31:48.644,0,0,0,0,0,0,0,0,0,
9.584593, 18:31:48.687,0,0,0,0,0,0,0,0,0,
9.630937, 18:31:48.732,0,0,0,0,0,0,0,0,0,
9.666885, 18:31:48.767,0,0,0,0,0,0,0,0,0,
9.707697, 18:31:48.808,0,0,0,0,0,0,0,0,0,
9.760166, 18:31:48.863,0,0,0,0,0,0,0,0,0,
9.803016, 18:31:48.904,0,0,0,0,0,0,0,0,0,
9.84374, 18:31:48.946,0,0,0,0,0,0,0,0,0,
9.883298, 18:31:48.984,0,0,0,0,0,0,0,0,0,
9.919271, 18:31:49.018,0,0,0,0,0,0,0,0,0,
9.96014, 18:31:49.066,0,0,0,0,0,0,0,0,0,
10.01359, 18:31:49.119,0,0,0,0,0,0,0,0,0,
10.09806, 18:31:49.201,0,0,0,0,0,0,0,0,0,
10.14394, 18:31:49.249,0,0,0,0,0,0,0,0,0,
10.1864, 18:31:49.289,0,0,0,0,0,0,0,0,0,
10.23151, 18:31:49.332,0,0,0,0,0,0,0,0,0,
10.26865, 18:31:49.368,0,0,0,0,0,0,0,0,0,
10.30667, 18:31:49.406,0,0,0,0,0,0,0,0,0,
10.34656, 18:31:49.446,0,0,0,0,0,0,0,0,0,
10.38536, 18:31:49.486,0,0,0,0,0,0,0,0,0,
10.42692, 18:31:49.528,0,0,0,0,0,0,0,0,0,
10.46927, 18:31:49.570,0,0,0,0,0,0,0,0,0,
10.50422, 18:31:49.607,0,0,0,0,0,0,0,0,0,
10.54775, 18:31:49.649,0,0,0,0,0,0,0,0,0,
10.58419, 18:31:49.685,0,0,0,0,0,0,0,0,0,
10.62054, 18:31:49.728,0,0,0,0,0,0,0,0,0,
10.67038, 18:31:49.772,0,0,0,0,0,0,0,0,0,
10.70984, 18:31:49.811,0,0,0,0,0,0,0,0,0,
10.75177, 18:31:49.851,0,0,0,0,0,0,0,0,0,
10.79346, 18:31:49.894,0,0,0,0,0,0,0,0,0,
10.83174, 18:31:49.933,0,0,0,0,0,0,0,0,0,
10.8766, 18:31:49.979,0,0,0,0,0,0,0,0,0,
10.92334, 18:31:50.025,0,0,0,0,0,0,0,0,0,
10.95911, 18:31:50.060,0,0,0,0,0,0,0,0,0,
10.99554, 18:31:50.100,0,0,0,0,0,0,0,0,0,
11.03627, 18:31:50.137,0,0,0,0,0,0,0,0,0,
11.0712, 18:31:50.171,0,0,0,0,0,0,0,0,0,
11.10582, 18:31:50.207,0,0,0,0,0,0,0,0,0,
11.15219, 18:31:50.254,0,0,0,0,0,0,0,0,0,
11.19984, 18:31:50.303,0,0,0,0,0,0,0,0,0,
