Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
7.223403, 18:08:03.767,0,0,0,0,0,0,0,0,0,
7.260388, 18:08:03.806,0,0,0,0,0,0,0,0,0,
7.309384, 18:08:03.855,0,0,0,0,0,0,0,0,0,
7.349123, 18:08:03.893,0,0,0,0,0,0,0,0,0,
7.383285, 18:08:03.925,0,0,0,0,0,0,0,0,0,
7.416336, 18:08:03.957,0,0,0,0,0,0,0,0,0,
7.446918, 18:08:03.990,0,0,0,0,0,0,0,0,0,
7.479362, 18:08:04.022,0,0,0,0,0,0,0,0,0,
7.511744, 18:08:04.055,0,0,0,0,0,0,0,0,0,
7.549178, 18:08:04.093,0,0,0,0,0,0,0,0,0,
7.58357, 18:08:04.126,0,0,0,0,0,0,0,0,0,
7.615634, 18:08:04.158,0,0,0,0,0,0,0,0,0,
7.648802, 18:08:04.193,0,0,0,0,0,0,0,0,0,
7.679824, 18:08:04.222,0,0,0,0,0,0,0,0,0,
7.712883, 18:08:04.256,0,0,0,0,0,0,0,0,0,
7.746648, 18:08:04.290,0,0,0,0,0,0,0,0,0,
7.779809, 18:08:04.322,0,0,0,0,0,0,0,0,0,
7.811319, 18:08:04.355,0,0,0,0,0,0,0,0,0,
7.846121, 18:08:04.389,0,0,0,0,0,0,0,0,0,
7.879493, 18:08:04.422,0,0,0,0,0,0,0,0,0,
7.91257, 18:08:04.457,0,0,0,0,0,0,0,0,0,
7.945882, 18:08:04.490,0,0,0,0,0,0,0,0,0,
7.981729, 18:08:04.525,0,0,0,0,0,0,0,0,0,
8.016189, 18:08:04.558,0,0,0,0,0,0,0,0,0,
8.048478, 18:08:04.591,0,0,0,0,0,0,0,0,0,
8.080276, 18:08:04.623,0,0,0,0,0,0,0,0,0,
8.112683, 18:08:04.655,0,0,0,0,0,0,0,0,0,
8.145947, 18:08:04.690,0,0,0,0,0,0,0,0,0,
8.181332, 18:08:04.725,0,0,0,0,0,0,0,0,0,
8.216798, 18:08:04.760,0,0,0,0,0,0,0,0,0,
8.248852, 18:08:04.792,0,0,0,0,0,0,0,0,0,
8.279881, 18:08:04.822,0,0,0,0,0,0,0,0,0,
8.312239, 18:08:04.856,0,0,0,0,0,0,0,0,0,
8.345735, 18:08:04.889,0,0,0,0,0,0,0,0,0,
8.382473, 18:08:04.925,0,0,0,0,0,0,0,0,0,
8.420092, 18:08:04.963,0,0,0,0,0,0,0,0,0,
8.471337, 18:08:05.016,0,0,0,0,0,0,0,0,0,
8.50835, 18:08:05.051,0,0,0,0,0,0,0,0,0,
8.543118, 18:08:05.086,0,0,0,0,0,0,0,0,0,
8.577434, 18:08:05.119,0,0,0,0,0,0,0,0,0,
8.6121, 18:08:05.155,0,0,0,0,0,0,0,0,0,
8.645643, 18:08:05.190,0,0,0,0,0,0,0,0,0,
8.678123, 18:08:05.220,0,0,0,0,0,0,0,0,0,
8.709056, 18:08:05.251,0,0,0,0,0,0,0,0,0,
8.741451, 18:08:05.283,0,0,0,0,0,0,0,0,0,
8.771813, 18:08:05.313,0,0,0,0,0,0,0,0,0,
8.80335, 18:08:05.346,0,0,0,0,0,0,0,0,0,
8.836245, 18:08:05.379,0,0,0,0,0,0,0,0,0,
8.871758, 18:08:05.415,0,0,0,0,0,0,0,0,0,
8.904002, 18:08:05.448,0,0,0,0,0,0,0,0,0,
8.93766, 18:08:05.479,0,0,0,0,0,0,0,0,0,
8.968414, 18:08:05.512,0,0,0,0,0,0,0,0,0,
9.00048, 18:08:05.544,0,0,0,0,0,0,0,0,0,
9.033419, 18:08:05.576,0,0,0,0,0,0,0,0,0,
9.0649, 18:08:05.607,0,0,0,0,0,0,0,0,0,
9.098666, 18:08:05.641,0,0,0,0,0,0,0,0,0,
9.131758, 18:08:05.675,0,0,0,0,0,0,0,0,0,
9.165782, 18:08:05.709,0,0,0,0,0,0,0,0,0,
9.199067, 18:08:05.742,0,0,0,0,0,0,0,0,0,
9.231296, 18:08:05.775,0,0,0,0,0,0,0,0,0,
9.263882, 18:08:05.808,0,0,0,0,0,0,0,0,0,
9.299039, 18:08:05.841,0,0,0,0,0,0,0,0,0,
9.351377, 18:08:05.895,0,0,0,0,0,0,0,0,0,
9.38447, 18:08:05.927,0,0,0,0,0,0,0,0,0,
9.417185, 18:08:05.959,0,0,0,0,0,0,0,0,0,
9.447948, 18:08:05.991,0,0,0,0,0,0,0,0,0,
9.483162, 18:08:06.026,0,0,0,0,0,0,0,0,0,
9.516219, 18:08:06.059,0,0,0,0,0,0,0,0,0,
