*ExampleName's Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,19.67025,04:22:43,-0.01245,9.78138,0.10441,335.37170,22.46329,350.94550,0.11670,-0.74605,0.54584,319.79460,32.82257,359.48540,0.11670,-0.74605,0.54584,319.79460,32.82257,359.48540,
,19.69319,04:22:43,-0.01254,9.78104,0.10394,335.53580,22.35403,351.00050,0.12004,-0.73378,0.54122,318.01300,34.88399,357.14220,0.12004,-0.73378,0.54122,318.01300,34.88399,357.14220,
,19.71460,04:22:43,-0.01264,9.78064,0.10325,335.79350,22.28160,351.00270,0.12232,-0.72209,0.53582,316.07070,36.76740,354.77590,0.12232,-0.72209,0.53582,316.07070,36.76740,354.77590,
,19.73832,04:22:43,-0.01273,9.78038,0.10236,335.92830,22.23722,351.04160,0.12306,-0.71134,0.53001,314.42690,37.53232,353.38310,0.12306,-0.71134,0.53001,314.42690,37.53232,353.38310,
,19.76101,04:22:43,-0.01283,9.78008,0.10156,335.99000,22.18182,351.26770,0.12404,-0.69988,0.52396,313.28200,38.64093,351.13730,0.12404,-0.69988,0.52396,313.28200,38.64093,351.13730,
,19.78173,04:22:43,-0.01300,9.77970,0.10073,336.31380,22.08076,351.48180,0.12449,-0.68781,0.51715,311.75380,40.48876,348.65000,0.12449,-0.68781,0.51715,311.75380,40.48876,348.65000,
,19.80428,04:22:43,-0.01301,9.77936,0.10023,336.58970,21.97777,351.90970,0.12380,-0.67523,0.50963,309.58790,42.68221,345.89300,0.12380,-0.67523,0.50963,309.58790,42.68221,345.89300,
,19.82698,04:22:43,-0.01299,9.77932,0.09996,336.74440,22.06790,352.10130,0.12227,-0.66212,0.50239,307.11860,44.26576,342.75300,0.12227,-0.66212,0.50239,307.11860,44.26576,342.75300,
,19.84836,04:22:43,-0.01289,9.77910,0.09983,336.95270,22.06475,352.34330,0.12034,-0.64865,0.49640,304.80440,44.49400,340.77580,0.12034,-0.64865,0.49640,304.80440,44.49400,340.77580,
,19.87073,04:22:44,-0.01287,9.77885,0.09972,337.41560,22.10743,352.27240,0.11773,-0.63450,0.49090,301.86530,45.18034,339.00930,0.11773,-0.63450,0.49090,301.86530,45.18034,339.00930,
,19.89318,04:22:44,-0.01280,9.77860,0.09960,338.00030,21.93589,352.36190,0.11448,-0.62007,0.48589,298.33420,48.31562,335.77260,0.11448,-0.62007,0.48589,298.33420,48.31562,335.77260,
,19.91486,04:22:44,-0.01274,9.77831,0.09956,338.53670,21.80093,352.46090,0.11066,-0.60565,0.48189,295.02550,51.84757,332.12820,0.11066,-0.60565,0.48189,295.02550,51.84757,332.12820,
,19.93958,04:22:44,-0.01264,9.77803,0.09944,339.19600,21.54123,352.47870,0.10604,-0.59108,0.47931,292.03640,55.67979,328.05520,0.10604,-0.59108,0.47931,292.03640,55.67979,328.05520,
,19.96237,04:22:44,-0.01255,9.77776,0.09925,339.76590,21.42210,352.51460,0.10003,-0.57722,0.47842,288.50500,58.89277,325.01610,0.10003,-0.57722,0.47842,288.50500,58.89277,325.01610,
,19.98408,04:22:44,-0.01241,9.77764,0.09897,340.23250,21.32471,352.49840,0.09350,-0.56449,0.47921,284.71940,61.16137,323.26450,0.09350,-0.56449,0.47921,284.71940,61.16137,323.26450,
,20.00442,04:22:44,-0.01227,9.77762,0.09861,340.42480,21.27426,352.32330,0.08680,-0.55273,0.48204,281.20600,61.89950,323.18500,0.08680,-0.55273,0.48204,281.20600,61.89950,323.18500,
,20.02562,04:22:44,-0.01215,9.77772,0.09817,340.67530,21.29389,352.12200,0.07996,-0.54285,0.48831,278.17780,57.89923,328.20240,0.07996,-0.54285,0.48831,278.17780,57.89923,328.20240,
,20.04737,04:22:44,-0.01201,9.77776,0.09775,340.73150,21.35934,351.98630,0.07400,-0.53403,0.49526,275.64700,56.79438,330.54100,0.07400,-0.53403,0.49526,275.64700,56.79438,330.54100,
,20.07141,04:22:44,-0.01181,9.77792,0.09716,340.93050,21.43270,351.78920,0.06895,-0.52679,0.50395,273.83150,63.53112,325.24970,0.06895,-0.52679,0.50395,273.83150,63.53112,325.24970,
,20.09374,04:22:44,-0.01161,9.77807,0.09679,340.94530,21.65348,351.66420,0.06530,-0.52088,0.51396,273.17530,68.46094,321.24570,0.06530,-0.52088,0.51396,273.17530,68.46094,321.24570,
,20.11499,04:22:44,-0.01145,9.77825,0.09646,340.85800,21.78239,351.53270,0.06264,-0.51551,0.52412,273.51820,61.27951,328.59750,0.06264,-0.51551,0.52412,273.51820,61.27951,328.59750,
,20.13752,04:22:44,-0.01122,9.77824,0.09595,341.01570,21.91762,351.62650,0.06155,-0.51201,0.53459,275.31460,47.07276,342.24280,0.06155,-0.51201,0.53459,275.31460,47.07276,342.24280,
,20.16099,04:22:44,-0.01100,9.77826,0.09532,341.17880,22.21408,351.53200,0.06102,-0.50998,0.54214,277.45780,42.83199,346.37510,0.06102,-0.50998,0.54214,277.45780,42.83199,346.37510,
,20.18287,04:22:44,-0.01090,9.77834,0.09525,340.99660,22.35079,351.47550,0.05984,-0.50822,0.54640,278.58560,43.86537,345.75780,0.05984,-0.50822,0.54640,278.58560,43.86537,345.75780,
,20.20451,04:22:44,-0.01080,9.77838,0.09515,340.74990,22.56001,351.18320,0.05838,-0.50847,0.54554,278.14900,53.38601,336.36050,0.05838,-0.50847,0.54554,278.14900,53.38601,336.36050,
,20.22703,04:22:44,-0.01083,9.77847,0.09537,340.46670,22.63869,350.91010,0.05665,-0.50998,0.54295,277.54570,62.52190,326.38220,0.05665,-0.50998,0.54295,277.54570,62.52190,326.38220,
,20.24824,04:22:44,-0.01089,9.77870,0.09601,339.85920,22.62543,350.78320,0.05510,-0.51208,0.54095,277.91200,62.78289,324.98910,0.05510,-0.51208,0.54095,277.91200,62.78289,324.98910,
,20.27101,04:22:44,-0.01104,9.77894,0.09710,339.23510,22.52051,350.83590,0.05414,-0.51496,0.53958,279.28220,62.04379,324.43300,0.05414,-0.51496,0.53958,279.28220,62.04379,324.43300,
,20.29344,04:22:44,-0.01131,9.77903,0.09845,339.02260,22.23499,351.10930,0.05342,-0.51839,0.53890,280.85920,60.81158,324.36240,0.05342,-0.51839,0.53890,280.85920,60.81158,324.36240,
,20.31578,04:22:44,-0.01161,9.77892,0.09979,339.14710,21.86437,351.51430,0.05273,-0.52275,0.53881,282.23780,60.04650,323.95490,0.05273,-0.52275,0.53881,282.23780,60.04650,323.95490,
,20.33895,04:22:44,-0.01191,9.77876,0.10118,339.54680,21.49676,351.83550,0.05144,-0.52723,0.53954,283.06430,59.42710,324.06310,0.05144,-0.52723,0.53954,283.06430,59.42710,324.06310,
,20.36103,04:22:44,-0.01219,9.77855,0.10252,339.98950,21.23105,352.12980,0.04979,-0.53171,0.54151,283.49910,57.77930,325.84390,0.04979,-0.53171,0.54151,283.49910,57.77930,325.84390,
,20.38258,04:22:44,-0.01245,9.77849,0.10387,340.37240,21.13960,352.60560,0.04829,-0.53570,0.54305,283.90770,55.91665,327.78480,0.04829,-0.53570,0.54305,283.90770,55.91665,327.78480,
,20.40490,04:22:44,-0.01265,9.77858,0.10521,340.54940,21.15292,353.40360,0.04717,-0.53944,0.54435,284.15850,54.13243,329.73500,0.04717,-0.53944,0.54435,284.15850,54.13243,329.73500,
,20.42788,04:22:44,-0.01282,9.77890,0.10663,340.50870,21.51592,354.74450,0.04676,-0.54257,0.54522,284.86190,52.98906,330.91350,0.04676,-0.54257,0.54522,284.86190,52.98906,330.91350,
,20.44973,04:22:44,-0.01309,9.77921,0.10798,340.49160,22.03106,356.01660,0.04700,-0.54538,0.54538,286.16500,52.01715,331.49060,0.04700,-0.54538,0.54538,286.16500,52.01715,331.49060,
,20.47186,04:22:44,-0.01342,9.77938,0.10937,340.61180,22.48666,357.04010,0.04821,-0.54799,0.54474,288.25990,50.97960,331.40770,0.04821,-0.54799,0.54474,288.25990,50.97960,331.40770,
,20.49464,04:22:44,-0.01381,9.77939,0.11080,340.84630,22.99524,357.57970,0.04981,-0.55096,0.54284,290.57000,49.88860,331.31440,0.04981,-0.55096,0.54284,290.57000,49.88860,331.31440,
,20.51595,04:22:44,-0.01423,9.77933,0.11215,341.41400,23.07983,357.87060,0.05151,-0.55471,0.54039,292.76510,48.74507,331.26090,0.05151,-0.55471,0.54039,292.76510,48.74507,331.26090,
,20.53838,04:22:44,-0.01466,9.77918,0.11355,341.88150,22.97528,358.24080,0.05373,-0.55990,0.53719,295.04150,47.72125,330.68430,0.05373,-0.55990,0.53719,295.04150,47.72125,330.68430,
,20.56087,04:22:44,-0.01521,9.77905,0.11500,342.30450,22.91611,358.46490,0.05610,-0.56678,0.53457,297.60930,46.76946,330.02890,0.05610,-0.56678,0.53457,297.60930,46.76946,330.02890,
,20.59392,04:22:44,-0.01570,9.77867,0.11653,342.56160,22.27073,358.46680,0.05753,-0.57392,0.53295,299.29060,45.75309,329.90080,0.05753,-0.57392,0.53295,299.29060,45.75309,329.90080,
,20.61063,04:22:44,-0.01613,9.77844,0.11793,342.81330,21.87627,358.61910,0.05856,-0.58108,0.53202,300.66800,44.26059,330.79570,0.05856,-0.58108,0.53202,300.66800,44.26059,330.79570,
,20.63128,04:22:44,-0.01657,9.77820,0.11939,342.90260,21.50439,358.63200,0.05934,-0.58869,0.53208,301.98850,42.43497,332.74890,0.05934,-0.58869,0.53208,301.98850,42.43497,332.74890,
,20.65286,04:22:44,-0.01688,9.77802,0.12074,343.16350,21.12204,358.57880,0.06045,-0.59619,0.53262,303.24280,41.35936,334.27440,0.06045,-0.59619,0.53262,303.24280,41.35936,334.27440,
,20.67387,04:22:44,-0.01716,9.77783,0.12208,343.37740,20.85823,358.57040,0.06220,-0.60273,0.53327,304.57590,40.98276,334.53180,0.06220,-0.60273,0.53327,304.57590,40.98276,334.53180,
,20.69550,04:22:44,-0.01738,9.77773,0.12329,343.77180,20.52486,358.46630,0.06454,-0.60802,0.53472,306.44070,41.48586,333.86940,0.06454,-0.60802,0.53472,306.44070,41.48586,333.86940,
,20.71678,04:22:44,-0.01760,9.77762,0.12447,344.24030,20.40902,358.39580,0.06666,-0.61242,0.53641,308.54030,41.48884,333.64490,0.06666,-0.61242,0.53641,308.54030,41.48884,333.64490,
,20.73840,04:22:44,-0.01778,9.77747,0.12550,344.81020,20.20915,358.22490,0.06858,-0.61626,0.53837,310.91950,41.00156,333.74210,0.06858,-0.61626,0.53837,310.91950,41.00156,333.74210,
,20.76067,04:22:44,-0.01792,9.77734,0.12637,345.58260,20.02045,358.18810,0.07003,-0.61989,0.54003,313.08870,40.39867,333.81410,0.07003,-0.61989,0.54003,313.08870,40.39867,333.81410,
,20.78337,04:22:44,-0.01800,9.77723,0.12715,346.23160,19.76403,358.18860,0.07092,-0.62347,0.54113,314.92540,39.71080,333.95590,0.07092,-0.62347,0.54113,314.92540,39.71080,333.95590,
,20.80519,04:22:44,-0.01814,9.77713,0.12789,346.88500,19.55708,358.17370,0.07112,-0.62742,0.54143,316.14520,38.87853,334.63570,0.07112,-0.62742,0.54143,316.14520,38.87853,334.63570,
,20.82777,04:22:44,-0.01828,9.77702,0.12858,347.45900,19.26954,358.13910,0.07049,-0.63211,0.54049,316.27850,37.78317,336.08230,0.07049,-0.63211,0.54049,316.27850,37.78317,336.08230,
,20.84909,04:22:44,-0.01837,9.77674,0.12937,347.69740,19.03664,358.03130,0.06967,-0.63730,0.53936,316.04170,36.69174,337.72910,0.06967,-0.63730,0.53936,316.04170,36.69174,337.72910,
,20.87195,04:22:45,-0.01845,9.77661,0.13015,347.81890,18.83388,357.78500,0.06851,-0.64349,0.53826,315.81060,34.73951,340.03710,0.06851,-0.64349,0.53826,315.81060,34.73951,340.03710,
,20.89431,04:22:45,-0.01853,9.77664,0.13099,347.66280,18.82210,357.60100,0.06756,-0.65078,0.53745,316.16080,32.43622,342.59350,0.06756,-0.65078,0.53745,316.16080,32.43622,342.59350,
,20.91528,04:22:45,-0.01854,9.77657,0.13160,347.43430,18.79469,357.59920,0.06671,-0.65882,0.53665,316.74100,30.05929,345.25560,0.06671,-0.65882,0.53665,316.74100,30.05929,345.25560,
,20.94007,04:22:45,-0.01860,9.77632,0.13239,347.32260,18.73863,357.54280,0.06622,-0.66795,0.53588,317.56080,27.66225,347.50590,0.06622,-0.66795,0.53588,317.56080,27.66225,347.50590,
,20.96141,04:22:45,-0.01868,9.77622,0.13318,347.19210,18.70520,357.59990,0.06641,-0.67740,0.53588,318.87310,26.16415,348.63980,0.06641,-0.67740,0.53588,318.87310,26.16415,348.63980,
,20.98328,04:22:45,-0.01886,9.77606,0.13430,347.00170,18.54081,357.75330,0.06678,-0.68691,0.53666,320.60290,24.93897,349.83190,0.06678,-0.68691,0.53666,320.60290,24.93897,349.83190,
,21.00526,04:22:45,-0.01896,9.77588,0.13501,347.04450,18.54757,357.87350,0.06721,-0.69652,0.53831,322.54270,24.09419,350.85400,0.06721,-0.69652,0.53831,322.54270,24.09419,350.85400,
,21.02742,04:22:45,-0.01908,9.77568,0.13586,347.03560,18.51264,357.95840,0.06739,-0.70579,0.54071,324.55410,23.65635,351.24340,0.06739,-0.70579,0.54071,324.55410,23.65635,351.24340,
,21.05197,04:22:45,-0.01920,9.77557,0.13670,347.04740,18.47442,357.93300,0.06708,-0.71462,0.54275,326.49330,22.74330,352.00880,0.06708,-0.71462,0.54275,326.49330,22.74330,352.00880,
,21.07186,04:22:45,-0.01939,9.77533,0.13787,347.13320,18.35792,357.98330,0.06621,-0.72249,0.54525,328.52780,21.42018,352.84560,0.06621,-0.72249,0.54525,328.52780,21.42018,352.84560,
,21.09339,04:22:45,-0.01960,9.77461,0.13975,347.55320,17.98839,358.35680,0.06505,-0.72861,0.54761,330.46430,20.61692,353.15770,0.06505,-0.72861,0.54761,330.46430,20.61692,353.15770,
,21.11524,04:22:45,-0.01965,9.77402,0.14085,347.92750,17.86506,358.61070,0.06347,-0.73308,0.54916,331.86260,19.80986,353.13220,0.06347,-0.73308,0.54916,331.86260,19.80986,353.13220,
,21.13772,04:22:45,-0.01958,9.77350,0.14208,347.87520,17.64964,358.68060,0.06114,-0.73623,0.55013,332.06670,18.88481,353.52080,0.06114,-0.73623,0.55013,332.06670,18.88481,353.52080,
,21.16006,04:22:45,-0.01947,9.77351,0.14273,347.66410,17.71975,358.55210,0.05854,-0.73802,0.55128,331.56300,18.11211,354.42660,0.05854,-0.73802,0.55128,331.56300,18.11211,354.42660,
,21.18256,04:22:45,-0.01941,9.77339,0.14414,347.47820,17.57625,358.47120,0.05636,-0.73856,0.55283,330.71660,18.14876,355.00430,0.05636,-0.73856,0.55283,330.71660,18.14876,355.00430,
,21.20492,04:22:45,-0.01938,9.77325,0.14579,347.61470,17.20133,358.53130,0.05447,-0.73898,0.55465,330.24460,18.19217,355.24790,0.05447,-0.73898,0.55465,330.24460,18.19217,355.24790,
,21.22719,04:22:45,-0.01951,9.77321,0.14700,347.84130,16.76498,358.48570,0.05261,-0.73815,0.55699,329.83770,18.15919,355.56250,0.05261,-0.73815,0.55699,329.83770,18.15919,355.56250,
,21.24939,04:22:45,-0.01963,9.77343,0.14801,348.14020,16.29261,358.62130,0.05077,-0.73701,0.55935,329.47630,18.02070,356.02820,0.05077,-0.73701,0.55935,329.47630,18.02070,356.02820,
,21.27181,04:22:45,-0.01962,9.77375,0.14893,348.35790,15.81456,358.70030,0.04944,-0.73472,0.56134,329.03330,17.88767,356.22820,0.04944,-0.73472,0.56134,329.03330,17.88767,356.22820,
,21.29471,04:22:45,-0.01955,9.77419,0.14977,348.45800,15.43948,358.71500,0.04895,-0.73118,0.56236,328.24730,17.98785,355.86490,0.04895,-0.73118,0.56236,328.24730,17.98785,355.86490,
,21.31632,04:22:45,-0.01953,9.77466,0.15071,348.21910,15.31046,358.54800,0.04864,-0.72762,0.56314,327.31870,18.10530,355.79860,0.04864,-0.72762,0.56314,327.31870,18.10530,355.79860,
,21.33931,04:22:45,-0.01936,9.77508,0.15158,347.82320,15.06797,358.43400,0.04866,-0.72403,0.56364,326.05880,18.18570,356.32170,0.04866,-0.72403,0.56364,326.05880,18.18570,356.32170,
,21.36045,04:22:45,-0.01925,9.77543,0.15248,347.40040,15.00266,358.34070,0.04888,-0.72105,0.56423,324.72160,18.22589,357.08520,0.04888,-0.72105,0.56423,324.72160,18.22589,357.08520,
,21.38297,04:22:45,-0.01911,9.77556,0.15340,346.96740,14.91101,358.26710,0.04953,-0.71863,0.56500,323.48780,18.30997,357.85930,0.04953,-0.71863,0.56500,323.48780,18.30997,357.85930,
,21.40531,04:22:45,-0.01903,9.77574,0.15426,346.83600,14.82596,358.21470,0.05141,-0.71712,0.56628,322.68300,18.86560,357.94990,0.05141,-0.71712,0.56628,322.68300,18.86560,357.94990,
,21.43751,04:22:45,-0.01899,9.77573,0.15527,346.59190,14.77836,358.10130,0.05308,-0.71541,0.56761,322.12160,19.36651,357.78600,0.05308,-0.71541,0.56761,322.12160,19.36651,357.78600,
,21.45592,04:22:45,-0.01899,9.77586,0.15619,346.46350,14.73420,357.96610,0.05510,-0.71389,0.56900,321.79900,19.92146,357.39560,0.05510,-0.71389,0.56900,321.79900,19.92146,357.39560,
,21.47531,04:22:45,-0.01891,9.77591,0.15718,346.20840,14.57144,357.97980,0.05722,-0.71260,0.57041,321.67360,20.57758,356.84080,0.05722,-0.71260,0.57041,321.67360,20.57758,356.84080,
,21.49722,04:22:45,-0.01885,9.77594,0.15819,346.05740,14.49577,357.98440,0.05941,-0.71168,0.57177,321.69640,21.12383,356.17740,0.05941,-0.71168,0.57177,321.69640,21.12383,356.17740,
,21.51808,04:22:45,-0.01876,9.77596,0.15896,345.99460,14.50589,358.00300,0.06146,-0.71095,0.57322,321.86030,21.70073,355.59410,0.06146,-0.71095,0.57322,321.86030,21.70073,355.59410,
,21.54026,04:22:45,-0.01868,9.77597,0.15956,346.02910,14.52464,357.98600,0.06322,-0.71028,0.57448,322.21340,21.91395,355.08490,0.06322,-0.71028,0.57448,322.21340,21.91395,355.08490,
,21.56336,04:22:45,-0.01853,9.77598,0.16042,346.07390,14.48880,357.89820,0.06468,-0.70937,0.57514,322.30200,22.23216,354.51800,0.06468,-0.70937,0.57514,322.30200,22.23216,354.51800,
,21.58359,04:22:45,-0.01836,9.77601,0.16146,346.20910,14.41811,357.79190,0.06598,-0.70803,0.57549,322.23240,22.62998,353.92470,0.06598,-0.70803,0.57549,322.23240,22.62998,353.92470,
,21.60537,04:22:45,-0.01810,9.77599,0.16302,346.65430,14.23224,357.65150,0.06680,-0.70626,0.57551,321.97630,22.69172,353.29590,0.06680,-0.70626,0.57551,321.97630,22.69172,353.29590,
,21.62736,04:22:45,-0.01801,9.77578,0.16396,347.04270,14.00620,357.66280,0.06735,-0.70398,0.57572,321.79410,22.57309,352.57200,0.06735,-0.70398,0.57572,321.79410,22.57309,352.57200,
,21.64975,04:22:45,-0.01799,9.77582,0.16484,347.34840,13.73742,357.63950,0.06754,-0.70081,0.57616,321.47410,22.26027,351.92190,0.06754,-0.70081,0.57616,321.47410,22.26027,351.92190,
,21.67171,04:22:45,-0.01799,9.77601,0.16559,347.47120,13.18289,357.69820,0.06746,-0.69712,0.57709,321.02680,21.77909,351.85280,0.06746,-0.69712,0.57709,321.02680,21.77909,351.85280,
,21.69433,04:22:45,-0.01794,9.77574,0.16618,348.27230,12.76518,357.90190,0.06705,-0.69181,0.57835,319.96250,21.17288,352.14430,0.06705,-0.69181,0.57835,319.96250,21.17288,352.14430,
,21.71581,04:22:45,-0.01784,9.77553,0.16667,348.93850,12.44932,357.96190,0.06689,-0.68579,0.57962,318.82190,21.18216,351.69320,0.06689,-0.68579,0.57962,318.82190,21.18216,351.69320,
,21.73832,04:22:45,-0.01778,9.77536,0.16709,349.49820,12.11124,357.88600,0.06672,-0.67777,0.58107,317.31770,21.26392,350.65300,0.06672,-0.67777,0.58107,317.31770,21.26392,350.65300,
,21.76072,04:22:45,-0.01786,9.77510,0.16738,350.34150,11.81758,357.67390,0.06617,-0.66946,0.58267,315.52840,20.93480,350.20340,0.06617,-0.66946,0.58267,315.52840,20.93480,350.20340,
,21.78349,04:22:45,-0.01788,9.77472,0.16749,351.41120,11.41173,357.59480,0.06533,-0.66107,0.58464,313.72600,20.54411,350.22740,0.06533,-0.66107,0.58464,313.72600,20.54411,350.22740,
,21.80513,04:22:45,-0.01787,9.77433,0.16746,352.55970,10.99675,357.61480,0.06409,-0.65215,0.58717,311.86030,20.16909,350.50950,0.06409,-0.65215,0.58717,311.86030,20.16909,350.50950,
,21.82805,04:22:45,-0.01790,9.77400,0.16728,353.74260,10.67652,357.56720,0.06266,-0.64324,0.58973,309.91160,19.76258,350.70170,0.06266,-0.64324,0.58973,309.91160,19.76258,350.70170,
,21.84937,04:22:45,-0.01796,9.77359,0.16698,354.89350,10.53975,357.60280,0.06102,-0.63457,0.59258,308.07630,19.38064,350.63510,0.06102,-0.63457,0.59258,308.07630,19.38064,350.63510,
,21.87159,04:22:46,-0.01811,9.77315,0.16653,355.97180,10.34372,357.41210,0.05945,-0.62615,0.59601,306.68440,19.01043,350.07310,0.05945,-0.62615,0.59601,306.68440,19.01043,350.07310,
,21.89392,04:22:46,-0.01841,9.77291,0.16599,356.88470,10.13123,357.17110,0.05766,-0.61849,0.60049,306.40100,18.42597,349.30730,0.05766,-0.61849,0.60049,306.40100,18.42597,349.30730,
,21.91540,04:22:46,-0.01868,9.77274,0.16525,357.63570,9.75682,357.17030,0.05560,-0.61138,0.60478,306.16000,17.60532,349.17390,0.05560,-0.61138,0.60478,306.16000,17.60532,349.17390,
,21.93923,04:22:46,-0.01905,9.77250,0.16435,358.43420,9.45334,357.20920,0.05364,-0.60516,0.60808,305.45720,17.85122,348.62990,0.05364,-0.60516,0.60808,305.45720,17.85122,348.62990,
,21.96110,04:22:46,-0.01941,9.77221,0.16343,359.14870,9.09366,357.27790,0.05187,-0.59902,0.61089,304.63710,18.60929,347.55270,0.05187,-0.59902,0.61089,304.63710,18.60929,347.55270,
,21.98373,04:22:46,-0.01979,9.77199,0.16254,359.54200,8.77895,357.28430,0.04954,-0.59359,0.61332,303.74800,18.43592,346.90490,0.04954,-0.59359,0.61332,303.74800,18.43592,346.90490,
,22.00471,04:22:46,-0.02018,9.77194,0.16159,359.95600,8.51781,357.30270,0.04681,-0.58862,0.61606,303.32460,16.96758,347.03890,0.04681,-0.58862,0.61606,303.32460,16.96758,347.03890,
,22.02693,04:22:46,-0.02055,9.77180,0.16061,0.33038,8.25730,357.26680,0.04378,-0.58481,0.61902,303.34210,14.29443,348.14430,0.04378,-0.58481,0.61902,303.34210,14.29443,348.14430,
,22.04926,04:22:46,-0.02089,9.77154,0.15963,0.63049,8.06008,357.25950,0.04090,-0.58149,0.62147,302.88080,12.53015,349.20680,0.04090,-0.58149,0.62147,302.88080,12.53015,349.20680,
,22.07148,04:22:46,-0.02121,9.77128,0.15867,0.93240,7.91139,357.29880,0.03805,-0.57821,0.62348,302.35840,11.70464,350.19380,0.03805,-0.57821,0.62348,302.35840,11.70464,350.19380,
,22.09370,04:22:46,-0.02148,9.77111,0.15767,1.29912,7.78419,357.31570,0.03538,-0.57521,0.62498,302.02660,10.54325,351.20140,0.03538,-0.57521,0.62498,302.02660,10.54325,351.20140,
,22.11515,04:22:46,-0.02178,9.77092,0.15673,1.51248,7.76344,357.25510,0.03286,-0.57234,0.62638,302.17360,9.05964,352.08900,0.03286,-0.57234,0.62638,302.17360,9.05964,352.08900,
,22.13765,04:22:46,-0.02199,9.77082,0.15577,1.83386,7.67109,357.23420,0.03044,-0.56977,0.62672,302.23790,7.94417,352.76760,0.03044,-0.56977,0.62672,302.23790,7.94417,352.76760,
,22.16030,04:22:46,-0.02219,9.77068,0.15490,1.98090,7.74659,357.24410,0.02790,-0.56769,0.62638,301.85750,7.10170,353.36240,0.02790,-0.56769,0.62638,301.85750,7.10170,353.36240,
,22.18267,04:22:46,-0.02230,9.77063,0.15438,1.97929,7.78279,357.25350,0.02545,-0.56581,0.62585,301.69120,5.63013,354.00480,0.02545,-0.56581,0.62585,301.69120,5.63013,354.00480,
,22.20519,04:22:46,-0.02252,9.77052,0.15352,2.23160,7.83875,357.38900,0.02388,-0.56422,0.62419,301.71800,4.27392,353.52750,0.02388,-0.56422,0.62419,301.71800,4.27392,353.52750,
,22.22804,04:22:46,-0.02273,9.77037,0.15287,2.38541,7.89472,357.37870,0.02206,-0.56275,0.62268,301.65390,3.95805,353.21020,0.02206,-0.56275,0.62268,301.65390,3.95805,353.21020,
,22.24886,04:22:46,-0.02289,9.77029,0.15241,2.46342,7.86042,357.41020,0.01985,-0.56160,0.62076,301.36930,3.30718,353.85750,0.01985,-0.56160,0.62076,301.36930,3.30718,353.85750,
,22.27142,04:22:46,-0.02316,9.77015,0.15168,2.69244,7.83349,357.46550,0.01779,-0.56055,0.61812,300.87050,2.48328,354.46390,0.01779,-0.56055,0.61812,300.87050,2.48328,354.46390,
,22.29387,04:22:46,-0.02337,9.77017,0.15131,2.75957,7.78250,357.36860,0.01620,-0.55946,0.61510,300.37960,1.94678,354.33560,0.01620,-0.55946,0.61510,300.37960,1.94678,354.33560,
,22.31546,04:22:46,-0.02355,9.77002,0.15095,2.56829,7.70913,357.55280,0.01457,-0.55834,0.61256,300.07950,1.29735,354.36790,0.01457,-0.55834,0.61256,300.07950,1.29735,354.36790,
,22.33918,04:22:46,-0.02395,9.76972,0.14983,3.15043,7.53097,357.61170,0.01301,-0.55764,0.61025,299.85910,0.72423,354.60130,0.01301,-0.55764,0.61025,299.85910,0.72423,354.60130,
,22.36077,04:22:46,-0.02412,9.76970,0.14969,3.07108,7.54752,357.68230,0.01131,-0.55719,0.60811,299.62480,359.35160,355.69080,0.01131,-0.55719,0.60811,299.62480,359.35160,355.69080,
,22.38347,04:22:46,-0.02437,9.76970,0.14933,3.05409,7.43824,357.70930,0.01201,-0.55575,0.60776,300.06770,3.55668,352.93330,0.01201,-0.55575,0.60776,300.06770,3.55668,352.93330,
,22.40533,04:22:46,-0.02462,9.76963,0.14889,3.12410,7.31786,357.78470,0.01266,-0.55587,0.60759,299.87580,1.17751,354.53700,0.01266,-0.55587,0.60759,299.87580,1.17751,354.53700,
,22.42527,04:22:46,-0.02480,9.76957,0.14858,3.12324,7.21581,357.79440,0.01254,-0.55521,0.60662,300.10970,0.75619,354.46270,0.01254,-0.55521,0.60662,300.10970,0.75619,354.46270,
,22.44267,04:22:46,-0.02497,9.76958,0.14831,3.08231,7.15143,357.81400,0.01249,-0.55497,0.60617,300.23740,0.55064,354.36060,0.01249,-0.55497,0.60617,300.23740,0.55064,354.36060,
,22.46134,04:22:46,-0.02513,9.76961,0.14806,3.04107,7.12591,357.80590,0.01217,-0.55461,0.60537,300.39140,0.14851,354.51680,0.01217,-0.55461,0.60537,300.39140,0.14851,354.51680,
,22.47760,04:22:46,-0.02528,9.76963,0.14781,2.98899,7.08893,357.82710,0.01179,-0.55460,0.60504,300.36330,0.02613,354.68560,0.01179,-0.55460,0.60504,300.36330,0.02613,354.68560,
,22.49144,04:22:46,-0.02543,9.76964,0.14758,2.93498,7.09262,357.83500,0.01106,-0.55473,0.60463,300.30810,359.84460,355.01460,0.01106,-0.55473,0.60463,300.30810,359.84460,355.01460,
,22.51001,04:22:46,-0.02559,9.76967,0.14732,2.89300,7.10570,357.87150,0.01040,-0.55488,0.60451,300.31020,359.69900,355.29700,0.01040,-0.55488,0.60451,300.31020,359.69900,355.29700,
