*'s Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,13.35725,04:05:13,-0.03631,-0.23548,0.15240,3.79660,2.81489,357.20130,0.20822,-0.60983,0.52635,336.76510,12.81669,3.88710,0.20822,-0.60983,0.52635,336.76510,12.81669,3.88710,
,13.38003,04:05:13,-0.03633,-0.23546,0.15228,3.75575,2.82502,357.20800,0.20821,-0.60968,0.52611,336.74080,12.82285,3.87735,0.20821,-0.60968,0.52611,336.74080,12.82285,3.87735,
,13.40221,04:05:13,-0.03636,-0.23543,0.15218,3.71140,2.85542,357.22390,0.20818,-0.60959,0.52594,336.71910,12.81443,3.89531,0.20818,-0.60959,0.52594,336.71910,12.81443,3.89531,
,13.42434,04:05:13,-0.03638,-0.23540,0.15209,3.67253,2.86517,357.23820,0.20818,-0.60952,0.52578,336.70370,12.80629,3.90870,0.20818,-0.60952,0.52578,336.70370,12.80629,3.90870,
,13.44757,04:05:13,-0.03640,-0.23537,0.15199,3.63449,2.88658,357.26020,0.20820,-0.60945,0.52563,336.69560,12.80834,3.89948,0.20820,-0.60945,0.52563,336.69560,12.80834,3.89948,
,13.47107,04:05:13,-0.03642,-0.23535,0.15192,3.60358,2.89504,357.28270,0.20826,-0.60940,0.52552,336.69380,12.82434,3.88428,0.20826,-0.60940,0.52552,336.69380,12.82434,3.88428,
,13.49208,04:05:13,-0.03644,-0.23532,0.15185,3.56573,2.90178,357.30360,0.20831,-0.60937,0.52545,336.69260,12.83855,3.88368,0.20831,-0.60937,0.52545,336.69260,12.83855,3.88368,
,13.51435,04:05:13,-0.03646,-0.23530,0.15180,3.54429,2.91435,357.31420,0.20835,-0.60936,0.52539,336.69190,12.85130,3.88792,0.20835,-0.60936,0.52539,336.69190,12.85130,3.88792,
,13.53563,04:05:13,-0.03647,-0.23529,0.15176,3.52704,2.90100,357.32900,0.20840,-0.60936,0.52534,336.69620,12.86195,3.88759,0.20840,-0.60936,0.52534,336.69620,12.86195,3.88759,
,13.55661,04:05:13,-0.03648,-0.23528,0.15173,3.51381,2.89275,357.32290,0.20845,-0.60937,0.52531,336.70250,12.87728,3.88203,0.20845,-0.60937,0.52531,336.70250,12.87728,3.88203,
,13.57914,04:05:13,-0.03647,-0.23525,0.15171,3.48197,2.88919,357.32670,0.20851,-0.60939,0.52527,336.70240,12.88265,3.88487,0.20851,-0.60939,0.52527,336.70240,12.88265,3.88487,
,13.60273,04:05:13,-0.03647,-0.23522,0.15170,3.46591,2.89160,357.31890,0.20857,-0.60943,0.52527,336.70780,12.87383,3.88262,0.20857,-0.60943,0.52527,336.70780,12.87383,3.88262,
,13.62045,04:05:13,-0.03645,-0.23519,0.15170,3.45752,2.89062,357.32750,0.20860,-0.60946,0.52530,336.72270,12.86966,3.87649,0.20860,-0.60946,0.52530,336.72270,12.86966,3.87649,
,13.63692,04:05:13,-0.03644,-0.23518,0.15171,3.44429,2.89963,357.33920,0.20864,-0.60951,0.52534,336.73840,12.86779,3.87661,0.20864,-0.60951,0.52534,336.73840,12.86779,3.87661,
,13.65293,04:05:13,-0.03641,-0.23517,0.15173,3.43723,2.90843,357.35410,0.20869,-0.60957,0.52540,336.75230,12.86955,3.88459,0.20869,-0.60957,0.52540,336.75230,12.86955,3.88459,
,13.67089,04:05:13,-0.03636,-0.23516,0.15176,3.43829,2.92621,357.36970,0.20877,-0.60964,0.52547,336.77240,12.86728,3.90352,0.20877,-0.60964,0.52547,336.77240,12.86728,3.90352,
,13.68692,04:05:13,-0.03632,-0.23517,0.15178,3.44370,2.93909,357.37860,0.20887,-0.60970,0.52555,336.79540,12.87468,3.91127,0.20887,-0.60970,0.52555,336.79540,12.87468,3.91127,
,13.70402,04:05:13,-0.03627,-0.23517,0.15179,3.45657,2.93163,357.37070,0.20899,-0.60974,0.52562,336.81170,12.88709,3.90549,0.20899,-0.60974,0.52562,336.81170,12.88709,3.90549,
,13.72167,04:05:13,-0.03622,-0.23518,0.15182,3.45783,2.94361,357.36460,0.20911,-0.60977,0.52569,336.82060,12.90651,3.89417,0.20911,-0.60977,0.52569,336.82060,12.90651,3.89417,
,13.73842,04:05:13,-0.03616,-0.23518,0.15185,3.46445,2.93559,357.35390,0.20923,-0.60979,0.52576,336.82740,12.92914,3.89010,0.20923,-0.60979,0.52576,336.82740,12.92914,3.89010,
,13.75747,04:05:13,-0.03611,-0.23520,0.15188,3.45855,2.94138,357.33600,0.20935,-0.60981,0.52581,336.83190,12.94886,3.89625,0.20935,-0.60981,0.52581,336.83190,12.94886,3.89625,
,13.77909,04:05:13,-0.03604,-0.23519,0.15192,3.46648,2.92902,357.29010,0.20947,-0.60984,0.52587,336.83780,12.96522,3.89664,0.20947,-0.60984,0.52587,336.83780,12.96522,3.89664,
,13.80111,04:05:13,-0.03599,-0.23518,0.15195,3.46242,2.91767,357.24830,0.20957,-0.60985,0.52592,336.84750,12.97039,3.89319,0.20957,-0.60985,0.52592,336.84750,12.97039,3.89319,
,13.82386,04:05:14,-0.03595,-0.23517,0.15197,3.45933,2.90117,357.22310,0.20964,-0.60988,0.52598,336.86330,12.97797,3.90251,0.20964,-0.60988,0.52598,336.86330,12.97797,3.90251,
,13.84695,04:05:14,-0.03592,-0.23517,0.15201,3.44263,2.90927,357.20160,0.20970,-0.60992,0.52603,336.86730,12.98664,3.92082,0.20970,-0.60992,0.52603,336.86730,12.98664,3.92082,
,13.86831,04:05:14,-0.03590,-0.23517,0.15203,3.43733,2.91733,357.19120,0.20976,-0.60999,0.52607,336.87830,12.98946,3.92548,0.20976,-0.60999,0.52607,336.87830,12.98946,3.92548,
,13.89332,04:05:14,-0.03588,-0.23519,0.15206,3.43617,2.92831,357.18650,0.20979,-0.61010,0.52615,336.91990,12.98431,3.93601,0.20979,-0.61010,0.52615,336.91990,12.98431,3.93601,
,13.91394,04:05:14,-0.03588,-0.23520,0.15210,3.44498,2.93791,357.19700,0.20981,-0.61019,0.52618,336.94530,12.98476,3.95975,0.20981,-0.61019,0.52618,336.94530,12.98476,3.95975,
,13.93503,04:05:14,-0.03588,-0.23522,0.15212,3.46196,2.94922,357.19580,0.20980,-0.61028,0.52619,336.96480,12.98744,4.00393,0.20980,-0.61028,0.52619,336.96480,12.98744,4.00393,
,13.95696,04:05:14,-0.03589,-0.23524,0.15213,3.47597,2.95911,357.19840,0.20979,-0.61031,0.52617,336.97040,12.99013,4.02762,0.20979,-0.61031,0.52617,336.97040,12.99013,4.02762,
,13.97865,04:05:14,-0.03591,-0.23526,0.15215,3.50751,2.95796,357.19740,0.20981,-0.61031,0.52613,336.97200,12.99901,4.03346,0.20981,-0.61031,0.52613,336.97200,12.99901,4.03346,
,14.00057,04:05:14,-0.03594,-0.23528,0.15215,3.52433,2.95700,357.20270,0.20979,-0.61026,0.52607,336.97410,13.01298,4.03778,0.20979,-0.61026,0.52607,336.97410,13.01298,4.03778,
,14.02424,04:05:14,-0.03599,-0.23530,0.15215,3.54348,2.94591,357.18990,0.20976,-0.61016,0.52598,336.96290,13.03835,4.04580,0.20976,-0.61016,0.52598,336.96290,13.03835,4.04580,
,14.04685,04:05:14,-0.03604,-0.23530,0.15214,3.56641,2.93249,357.17430,0.20969,-0.61005,0.52588,336.94020,13.04970,4.05135,0.20969,-0.61005,0.52588,336.94020,13.04970,4.05135,
,14.06777,04:05:14,-0.03608,-0.23530,0.15214,3.56290,2.92157,357.17780,0.20960,-0.60994,0.52578,336.91950,13.04633,4.04978,0.20960,-0.60994,0.52578,336.91950,13.04633,4.04978,
,14.09058,04:05:14,-0.03615,-0.23529,0.15213,3.55932,2.91168,357.17410,0.20945,-0.60983,0.52573,336.90130,13.02971,4.05693,0.20945,-0.60983,0.52573,336.90130,13.02971,4.05693,
,14.11532,04:05:14,-0.03622,-0.23528,0.15211,3.55732,2.89896,357.16600,0.20927,-0.60977,0.52572,336.89160,13.01654,4.07470,0.20927,-0.60977,0.52572,336.89160,13.01654,4.07470,
,14.13608,04:05:14,-0.03628,-0.23529,0.15210,3.55856,2.88861,357.17710,0.20907,-0.60976,0.52575,336.89000,12.99979,4.09269,0.20907,-0.60976,0.52575,336.89000,12.99979,4.09269,
,14.15655,04:05:14,-0.03636,-0.23530,0.15208,3.56362,2.87149,357.19350,0.20881,-0.60978,0.52585,336.89760,12.96633,4.12605,0.20881,-0.60978,0.52585,336.89760,12.96633,4.12605,
,14.17856,04:05:14,-0.03644,-0.23530,0.15205,3.58409,2.85276,357.22130,0.20848,-0.60985,0.52599,336.91260,12.89449,4.18379,0.20848,-0.60985,0.52599,336.91260,12.89449,4.18379,
,14.20187,04:05:14,-0.03653,-0.23528,0.15203,3.60325,2.82775,357.25520,0.20822,-0.60994,0.52613,336.92810,12.82135,4.22506,0.20822,-0.60994,0.52613,336.92810,12.82135,4.22506,
,14.22428,04:05:14,-0.03661,-0.23525,0.15201,3.59272,2.79446,357.29940,0.20796,-0.61007,0.52629,336.95780,12.74186,4.26170,0.20796,-0.61007,0.52629,336.95780,12.74186,4.26170,
,14.24729,04:05:14,-0.03669,-0.23521,0.15200,3.55338,2.75151,357.34070,0.20783,-0.61015,0.52642,336.97550,12.70383,4.29165,0.20783,-0.61015,0.52642,336.97550,12.70383,4.29165,
,14.26962,04:05:14,-0.03674,-0.23519,0.15200,3.52932,2.74515,357.34770,0.20772,-0.61026,0.52659,336.99430,12.68992,4.31705,0.20772,-0.61026,0.52659,336.99430,12.68992,4.31705,
,14.29005,04:05:14,-0.03678,-0.23517,0.15200,3.53370,2.71855,357.35640,0.20761,-0.61038,0.52678,337.02320,12.66929,4.33648,0.20761,-0.61038,0.52678,337.02320,12.66929,4.33648,
,14.31341,04:05:14,-0.03681,-0.23517,0.15200,3.51073,2.70517,357.36910,0.20749,-0.61058,0.52701,337.06930,12.62889,4.37399,0.20749,-0.61058,0.52701,337.06930,12.62889,4.37399,
,14.33790,04:05:14,-0.03682,-0.23517,0.15202,3.51432,2.69761,357.35590,0.20743,-0.61082,0.52722,337.12940,12.59641,4.42194,0.20743,-0.61082,0.52722,337.12940,12.59641,4.42194,
,14.35961,04:05:14,-0.03682,-0.23517,0.15203,3.52176,2.69123,357.35380,0.20743,-0.61099,0.52736,337.17220,12.60327,4.45475,0.20743,-0.61099,0.52736,337.17220,12.60327,4.45475,
,14.38047,04:05:14,-0.03680,-0.23519,0.15205,3.53480,2.67422,357.36550,0.20745,-0.61113,0.52745,337.20510,12.61709,4.47671,0.20745,-0.61113,0.52745,337.20510,12.61709,4.47671,
,14.40111,04:05:14,-0.03678,-0.23522,0.15206,3.58926,2.65046,357.37550,0.20747,-0.61120,0.52749,337.22050,12.61751,4.48576,0.20747,-0.61120,0.52749,337.22050,12.61751,4.48576,
,14.42325,04:05:14,-0.03675,-0.23527,0.15208,3.60939,2.63109,357.38350,0.20752,-0.61126,0.52749,337.23850,12.60554,4.49992,0.20752,-0.61126,0.52749,337.23850,12.60554,4.49992,
,14.44648,04:05:14,-0.03670,-0.23533,0.15208,3.69149,2.59499,357.37910,0.20760,-0.61126,0.52740,337.23680,12.59954,4.50859,0.20760,-0.61126,0.52740,337.23680,12.59954,4.50859,
,14.46874,04:05:14,-0.03664,-0.23536,0.15207,3.76303,2.56359,357.38290,0.20773,-0.61117,0.52722,337.21710,12.61340,4.50650,0.20773,-0.61117,0.52722,337.21710,12.61340,4.50650,
,14.49096,04:05:14,-0.03660,-0.23539,0.15206,3.79269,2.54959,357.38210,0.20793,-0.61101,0.52692,337.17490,12.64327,4.49426,0.20793,-0.61101,0.52692,337.17490,12.64327,4.49426,
,14.51354,04:05:14,-0.03654,-0.23541,0.15204,3.85338,2.52118,357.34510,0.20819,-0.61077,0.52652,337.12410,12.69475,4.46280,0.20819,-0.61077,0.52652,337.12410,12.69475,4.46280,
,14.53793,04:05:14,-0.03649,-0.23543,0.15201,3.89080,2.51127,357.32380,0.20846,-0.61055,0.52617,337.07070,12.73808,4.42924,0.20846,-0.61055,0.52617,337.07070,12.73808,4.42924,
,14.55855,04:05:14,-0.03643,-0.23545,0.15197,3.93754,2.50414,357.30770,0.20868,-0.61036,0.52587,337.01990,12.76835,4.40697,0.20868,-0.61036,0.52587,337.01990,12.76835,4.40697,
,14.58006,04:05:14,-0.03638,-0.23546,0.15193,3.95372,2.49893,357.29600,0.20891,-0.61020,0.52558,336.97170,12.80348,4.37799,0.20891,-0.61020,0.52558,336.97170,12.80348,4.37799,
,14.60157,04:05:14,-0.03633,-0.23547,0.15188,3.96595,2.51264,357.28370,0.20910,-0.61011,0.52538,336.93930,12.82781,4.36447,0.20910,-0.61011,0.52538,336.93930,12.82781,4.36447,
,14.62377,04:05:14,-0.03628,-0.23548,0.15182,3.96931,2.52514,357.26750,0.20929,-0.61006,0.52521,336.91970,12.85889,4.36102,0.20929,-0.61006,0.52521,336.91970,12.85889,4.36102,
,14.64658,04:05:14,-0.03621,-0.23548,0.15172,3.98039,2.56285,357.25700,0.20950,-0.61003,0.52508,336.91070,12.90069,4.35832,0.20950,-0.61003,0.52508,336.91070,12.90069,4.35832,
,14.66902,04:05:14,-0.03616,-0.23547,0.15165,3.98030,2.58834,357.24800,0.20965,-0.61002,0.52502,336.90870,12.92691,4.35419,0.20965,-0.61002,0.52502,336.90870,12.92691,4.35419,
,14.69059,04:05:14,-0.03610,-0.23547,0.15157,3.96527,2.61673,357.24760,0.20978,-0.61001,0.52498,336.91720,12.94636,4.34686,0.20978,-0.61001,0.52498,336.91720,12.94636,4.34686,
,14.71298,04:05:14,-0.03605,-0.23546,0.15150,3.96083,2.62287,357.24530,0.20987,-0.61001,0.52494,336.92680,12.95384,4.34573,0.20987,-0.61001,0.52494,336.92680,12.95384,4.34573,
,14.73200,04:05:14,-0.03602,-0.23546,0.15145,3.94525,2.62443,357.23290,0.20993,-0.61003,0.52492,336.93280,12.95499,4.35532,0.20993,-0.61003,0.52492,336.93280,12.95499,4.35532,
,14.75216,04:05:14,-0.03597,-0.23545,0.15138,3.91324,2.63358,357.22060,0.20995,-0.61006,0.52491,336.94100,12.95159,4.37648,0.20995,-0.61006,0.52491,336.94100,12.95159,4.37648,
,14.76906,04:05:14,-0.03594,-0.23544,0.15133,3.89758,2.65786,357.21730,0.20995,-0.61009,0.52490,336.95340,12.94404,4.39481,0.20995,-0.61009,0.52490,336.95340,12.94404,4.39481,
,14.78711,04:05:14,-0.03590,-0.23543,0.15128,3.87722,2.66058,357.19230,0.20994,-0.61012,0.52490,336.96360,12.92916,4.41238,0.20994,-0.61012,0.52490,336.96360,12.92916,4.41238,
,14.80340,04:05:14,-0.03587,-0.23542,0.15124,3.84953,2.66761,357.18160,0.20993,-0.61016,0.52491,336.97420,12.91114,4.43001,0.20993,-0.61016,0.52491,336.97420,12.91114,4.43001,
,14.82398,04:05:15,-0.03583,-0.23542,0.15121,3.83487,2.66766,357.17750,0.20989,-0.61021,0.52492,336.98400,12.88610,4.46496,0.20989,-0.61021,0.52492,336.98400,12.88610,4.46496,
,14.84779,04:05:15,-0.03580,-0.23541,0.15117,3.82062,2.69291,357.17010,0.20989,-0.61027,0.52495,336.99100,12.86648,4.49136,0.20989,-0.61027,0.52495,336.99100,12.86648,4.49136,
,14.86723,04:05:15,-0.03576,-0.23541,0.15113,3.81584,2.70848,357.17090,0.20991,-0.61031,0.52499,337.00610,12.85429,4.49883,0.20991,-0.61031,0.52499,337.00610,12.85429,4.49883,
,14.88269,04:05:15,-0.03574,-0.23541,0.15112,3.80767,2.72137,357.16610,0.20995,-0.61035,0.52501,337.01870,12.84717,4.50420,0.20995,-0.61035,0.52501,337.01870,12.84717,4.50420,
,14.90034,04:05:15,-0.03570,-0.23541,0.15111,3.80093,2.73791,357.16750,0.21000,-0.61041,0.52505,337.03130,12.84795,4.51747,0.21000,-0.61041,0.52505,337.03130,12.84795,4.51747,
,14.91954,04:05:15,-0.03567,-0.23541,0.15109,3.80281,2.75588,357.16480,0.21006,-0.61045,0.52507,337.04100,12.86122,4.53367,0.21006,-0.61045,0.52507,337.04100,12.86122,4.53367,
,14.93810,04:05:15,-0.03564,-0.23542,0.15108,3.80420,2.77049,357.16430,0.21016,-0.61049,0.52509,337.05330,12.88387,4.55102,0.21016,-0.61049,0.52509,337.05330,12.88387,4.55102,
,14.96016,04:05:15,-0.03561,-0.23542,0.15108,3.80623,2.77656,357.15900,0.21024,-0.61051,0.52509,337.05630,12.89600,4.55203,0.21024,-0.61051,0.52509,337.05630,12.89600,4.55203,
,14.98028,04:05:15,-0.03559,-0.23542,0.15107,3.82870,2.76249,357.14590,0.21033,-0.61050,0.52505,337.05570,12.91214,4.54758,0.21033,-0.61050,0.52505,337.05570,12.91214,4.54758,
,15.00080,04:05:15,-0.03558,-0.23542,0.15108,3.84071,2.75180,357.13360,0.21040,-0.61047,0.52500,337.04900,12.93253,4.54135,0.21040,-0.61047,0.52500,337.04900,12.93253,4.54135,
,15.02268,04:05:15,-0.03557,-0.23543,0.15108,3.85386,2.74335,357.12120,0.21046,-0.61045,0.52493,337.04070,12.94676,4.54425,0.21046,-0.61045,0.52493,337.04070,12.94676,4.54425,
,15.04550,04:05:15,-0.03557,-0.23543,0.15108,3.86190,2.74243,357.11220,0.21050,-0.61041,0.52483,337.02830,12.95300,4.55857,0.21050,-0.61041,0.52483,337.02830,12.95300,4.55857,
,15.06815,04:05:15,-0.03556,-0.23542,0.15107,3.85732,2.74076,357.10360,0.21053,-0.61039,0.52476,337.01320,12.94962,4.56860,0.21053,-0.61039,0.52476,337.01320,12.94962,4.56860,
,15.09078,04:05:15,-0.03555,-0.23542,0.15106,3.85909,2.74092,357.10100,0.21055,-0.61038,0.52469,336.99850,12.94806,4.57316,0.21055,-0.61038,0.52469,336.99850,12.94806,4.57316,
,15.11298,04:05:15,-0.03554,-0.23540,0.15104,3.84715,2.76402,357.10470,0.21057,-0.61037,0.52465,336.98350,12.95183,4.57649,0.21057,-0.61037,0.52465,336.98350,12.95183,4.57649,
,15.13441,04:05:15,-0.03552,-0.23539,0.15104,3.83118,2.77156,357.08660,0.21058,-0.61040,0.52466,336.98770,12.95311,4.58430,0.21058,-0.61040,0.52466,336.98770,12.95311,4.58430,
,15.15649,04:05:15,-0.03552,-0.23537,0.15103,3.81324,2.78681,357.07850,0.21056,-0.61046,0.52473,337.00620,12.94835,4.61544,0.21056,-0.61046,0.52473,337.00620,12.94835,4.61544,
,15.18090,04:05:15,-0.03552,-0.23536,0.15102,3.81740,2.78131,357.08290,0.21056,-0.61052,0.52483,337.02060,12.95435,4.63878,0.21056,-0.61052,0.52483,337.02060,12.95435,4.63878,
,15.20254,04:05:15,-0.03553,-0.23535,0.15102,3.81362,2.78970,357.09110,0.21057,-0.61057,0.52493,337.03810,12.96726,4.63836,0.21057,-0.61057,0.52493,337.03810,12.96726,4.63836,
,15.22311,04:05:15,-0.03554,-0.23535,0.15102,3.81165,2.77704,357.09280,0.21057,-0.61061,0.52502,337.05160,12.97261,4.64508,0.21057,-0.61061,0.52502,337.05160,12.97261,4.64508,
,15.24572,04:05:15,-0.03555,-0.23536,0.15102,3.82077,2.77301,357.10140,0.21055,-0.61067,0.52514,337.06210,12.96330,4.66805,0.21055,-0.61067,0.52514,337.06210,12.96330,4.66805,
,15.26800,04:05:15,-0.03556,-0.23536,0.15102,3.81976,2.76196,357.10240,0.21054,-0.61072,0.52520,337.06760,12.95132,4.67966,0.21054,-0.61072,0.52520,337.06760,12.95132,4.67966,
,15.29023,04:05:15,-0.03557,-0.23537,0.15102,3.81966,2.75522,357.10540,0.21051,-0.61077,0.52526,337.07640,12.93978,4.68742,0.21051,-0.61077,0.52526,337.07640,12.93978,4.68742,
,15.31401,04:05:15,-0.03557,-0.23539,0.15103,3.82747,2.74379,357.09910,0.21048,-0.61086,0.52534,337.09460,12.92643,4.70996,0.21048,-0.61086,0.52534,337.09460,12.92643,4.70996,
,15.33589,04:05:15,-0.03557,-0.23539,0.15103,3.83548,2.74234,357.09030,0.21046,-0.61091,0.52539,337.10890,12.91922,4.73074,0.21046,-0.61091,0.52539,337.10890,12.91922,4.73074,
,15.35852,04:05:15,-0.03557,-0.23540,0.15104,3.84024,2.73964,357.08680,0.21043,-0.61095,0.52544,337.12350,12.91876,4.74548,0.21043,-0.61095,0.52544,337.12350,12.91876,4.74548,
,15.38277,04:05:15,-0.03557,-0.23541,0.15104,3.85439,2.73788,357.08720,0.21036,-0.61096,0.52546,337.12970,12.90991,4.75019,0.21036,-0.61096,0.52546,337.12970,12.90991,4.75019,
,15.40237,04:05:15,-0.03556,-0.23542,0.15104,3.85850,2.73834,357.07660,0.21028,-0.61098,0.52547,337.13410,12.89686,4.75334,0.21028,-0.61098,0.52547,337.13410,12.89686,4.75334,
,15.42273,04:05:15,-0.03556,-0.23543,0.15105,3.87271,2.74463,357.06550,0.21018,-0.61101,0.52549,337.14540,12.87326,4.76366,0.21018,-0.61101,0.52549,337.14540,12.87326,4.76366,
,15.44520,04:05:15,-0.03557,-0.23545,0.15105,3.88008,2.73929,357.05770,0.21004,-0.61104,0.52550,337.14740,12.84541,4.78831,0.21004,-0.61104,0.52550,337.14740,12.84541,4.78831,
,15.46814,04:05:15,-0.03558,-0.23546,0.15106,3.88626,2.73270,357.06260,0.20990,-0.61105,0.52549,337.15410,12.81098,4.80773,0.20990,-0.61105,0.52549,337.15410,12.81098,4.80773,
,15.49087,04:05:15,-0.03560,-0.23547,0.15105,3.88999,2.72390,357.06670,0.20976,-0.61102,0.52549,337.15650,12.78000,4.81479,0.20976,-0.61102,0.52549,337.15650,12.78000,4.81479,
,15.51293,04:05:15,-0.03563,-0.23548,0.15104,3.89132,2.71525,357.06320,0.20957,-0.61097,0.52547,337.14770,12.73454,4.82774,0.20957,-0.61097,0.52547,337.14770,12.73454,4.82774,
,15.53587,04:05:15,-0.03565,-0.23548,0.15102,3.89320,2.71051,357.07360,0.20939,-0.61093,0.52545,337.13820,12.69088,4.84330,0.20939,-0.61093,0.52545,337.13820,12.69088,4.84330,
,15.55871,04:05:15,-0.03567,-0.23548,0.15101,3.88836,2.70988,357.07410,0.20919,-0.61088,0.52542,337.13570,12.64606,4.84772,0.20919,-0.61088,0.52542,337.13570,12.64606,4.84772,
,15.58260,04:05:15,-0.03569,-0.23547,0.15098,3.88190,2.70559,357.06990,0.20897,-0.61085,0.52540,337.12440,12.60256,4.85458,0.20897,-0.61085,0.52540,337.12440,12.60256,4.85458,
,15.60327,04:05:15,-0.03570,-0.23547,0.15097,3.86742,2.71338,357.08220,0.20876,-0.61083,0.52540,337.12950,12.55357,4.86666,0.20876,-0.61083,0.52540,337.12950,12.55357,4.86666,
,15.62333,04:05:15,-0.03571,-0.23547,0.15096,3.85704,2.72312,357.08590,0.20855,-0.61083,0.52541,337.13200,12.49881,4.89141,0.20855,-0.61083,0.52541,337.13200,12.49881,4.89141,
,15.64574,04:05:15,-0.03573,-0.23547,0.15095,3.83433,2.73694,357.09250,0.20831,-0.61083,0.52542,337.13230,12.43810,4.91727,0.20831,-0.61083,0.52542,337.13230,12.43810,4.91727,
,15.66779,04:05:15,-0.03574,-0.23546,0.15095,3.82398,2.74978,357.10440,0.20810,-0.61085,0.52546,337.13770,12.38918,4.93194,0.20810,-0.61085,0.52546,337.13770,12.38918,4.93194,
,15.69062,04:05:15,-0.03575,-0.23546,0.15094,3.81096,2.75740,357.11370,0.20788,-0.61087,0.52551,337.15670,12.33703,4.94816,0.20788,-0.61087,0.52551,337.15670,12.33703,4.94816,
,15.71280,04:05:15,-0.03578,-0.23546,0.15095,3.80215,2.77784,357.11650,0.20767,-0.61089,0.52556,337.16980,12.29399,4.96830,0.20767,-0.61089,0.52556,337.16980,12.29399,4.96830,
,15.73523,04:05:15,-0.03579,-0.23546,0.15096,3.79942,2.78358,357.12060,0.20750,-0.61092,0.52561,337.17390,12.25789,4.98265,0.20750,-0.61092,0.52561,337.17390,12.25789,4.98265,
,15.75723,04:05:15,-0.03582,-0.23546,0.15097,3.80274,2.78452,357.12120,0.20727,-0.61094,0.52567,337.18300,12.20768,4.99636,0.20727,-0.61094,0.52567,337.18300,12.20768,4.99636,
,15.77950,04:05:15,-0.03585,-0.23547,0.15099,3.79505,2.78553,357.13030,0.20707,-0.61096,0.52571,337.18400,12.15889,5.02320,0.20707,-0.61096,0.52571,337.18400,12.15889,5.02320,
,15.80590,04:05:15,-0.03588,-0.23547,0.15102,3.79880,2.77861,357.13790,0.20690,-0.61097,0.52574,337.18340,12.11772,5.03342,0.20690,-0.61097,0.52574,337.18340,12.11772,5.03342,
,15.82615,04:05:16,-0.03592,-0.23548,0.15105,3.80321,2.78222,357.14730,0.20677,-0.61098,0.52576,337.18710,12.08511,5.03310,0.20677,-0.61098,0.52576,337.18710,12.08511,5.03310,
,15.84717,04:05:16,-0.03595,-0.23550,0.15107,3.81435,2.78299,357.15710,0.20663,-0.61101,0.52581,337.20350,12.04577,5.03425,0.20663,-0.61101,0.52581,337.20350,12.04577,5.03425,
,15.86853,04:05:16,-0.03597,-0.23551,0.15109,3.84235,2.77465,357.17540,0.20655,-0.61104,0.52583,337.21000,12.02167,5.03813,0.20655,-0.61104,0.52583,337.21000,12.02167,5.03813,
,15.88640,04:05:16,-0.03599,-0.23552,0.15112,3.85125,2.78049,357.18640,0.20645,-0.61106,0.52586,337.21030,12.00504,5.03574,0.20645,-0.61106,0.52586,337.21030,12.00504,5.03574,
,15.90341,04:05:16,-0.03601,-0.23554,0.15114,3.86360,2.78083,357.19220,0.20636,-0.61106,0.52588,337.21040,11.99234,5.02792,0.20636,-0.61106,0.52588,337.21040,11.99234,5.02792,
,15.92232,04:05:16,-0.03603,-0.23556,0.15117,3.87194,2.77890,357.19750,0.20628,-0.61107,0.52593,337.22720,11.96870,5.00708,0.20628,-0.61107,0.52593,337.22720,11.96870,5.00708,
,15.94181,04:05:16,-0.03605,-0.23557,0.15119,3.88605,2.78753,357.20940,0.20618,-0.61108,0.52597,337.24260,11.94081,4.99311,0.20618,-0.61108,0.52597,337.24260,11.94081,4.99311,
,15.95967,04:05:16,-0.03606,-0.23559,0.15122,3.89355,2.78823,357.21680,0.20612,-0.61108,0.52600,337.24500,11.93194,4.99236,0.20612,-0.61108,0.52600,337.24500,11.93194,4.99236,
,15.97846,04:05:16,-0.03606,-0.23558,0.15124,3.89695,2.79276,357.21030,0.20602,-0.61110,0.52605,337.24790,11.91272,4.99677,0.20602,-0.61110,0.52605,337.24790,11.91272,4.99677,
,15.99638,04:05:16,-0.03608,-0.23558,0.15125,3.89880,2.79787,357.19380,0.20592,-0.61111,0.52612,337.25990,11.89789,5.00425,0.20592,-0.61111,0.52612,337.25990,11.89789,5.00425,
,16.01540,04:05:16,-0.03609,-0.23557,0.15126,3.90330,2.79181,357.19660,0.20583,-0.61112,0.52620,337.27290,11.89355,5.00088,0.20583,-0.61112,0.52620,337.27290,11.89355,5.00088,
,16.03339,04:05:16,-0.03611,-0.23557,0.15126,3.90286,2.79141,357.20830,0.20576,-0.61113,0.52629,337.27470,11.88280,4.99206,0.20576,-0.61113,0.52629,337.27470,11.88280,4.99206,
,16.05328,04:05:16,-0.03613,-0.23556,0.15126,3.89961,2.79234,357.21670,0.20567,-0.61114,0.52638,337.27020,11.85960,4.99220,0.20567,-0.61114,0.52638,337.27020,11.85960,4.99220,
,16.07013,04:05:16,-0.03615,-0.23555,0.15126,3.88419,2.79190,357.23240,0.20560,-0.61118,0.52649,337.27380,11.82789,5.00581,0.20560,-0.61118,0.52649,337.27380,11.82789,5.00581,
