*ExampleName's Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,-10.047,-0.242,0.159,357.799,1.103,357.127,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.047,-0.242,0.159,357.896,1.268,357.012,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.047,-0.242,0.159,357.857,1.456,356.958,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.159,357.748,1.659,356.995,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.159,357.614,1.820,357.108,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.159,357.416,1.909,357.297,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.160,357.152,1.926,357.547,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.160,356.781,1.872,357.915,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.160,356.368,1.752,358.314,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.161,355.974,1.561,358.701,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.161,355.605,1.276,359.126,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.162,355.361,0.729,359.645,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.048,-0.243,0.162,355.030,0.094,0.197,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.047,-0.244,0.162,354.728,359.390,0.766,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.047,-0.244,0.163,354.287,358.716,1.293,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.046,-0.245,0.163,353.881,358.200,1.669,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.045,-0.246,0.164,353.415,357.882,1.824,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.045,-0.246,0.164,353.250,357.803,1.858,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.044,-0.247,0.166,353.610,357.985,1.859,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.043,-0.247,0.167,354.340,358.340,1.850,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.043,-0.247,0.168,354.995,358.666,1.837,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.042,-0.248,0.170,355.662,359.037,1.805,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.248,0.171,356.316,359.433,1.732,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.249,0.172,356.967,359.806,1.609,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.249,0.175,357.837,0.351,1.296,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.250,0.177,358.514,0.842,0.943,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
